SMILES,Molecule Name,Molecular Formula,Bond Information,Functional Groups,Atom Information,Symmetry,Planarity,Molecular weight,PiPi Stacking Potential,Energetics,ESP,oxygen_balance,Heat of formation,NO2 Count,NH2 Count,H Count
C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,C18H16Cl3N3O4,"0-1 (AROMATIC), 1-2 (AROMATIC), 2-3 (AROMATIC), 3-4 (AROMATIC), 4-5 (AROMATIC), 5-6 (SINGLE), 6-7 (SINGLE), 7-8 (SINGLE), 8-9 (SINGLE), 9-10 (SINGLE), 10-11 (AROMATIC), 11-12 (AROMATIC), 12-13 (AROMATIC), 13-14 (AROMATIC), 8-15 (SINGLE), 15-16 (AROMATIC), 16-17 (AROMATIC), 17-18 (AROMATIC), 18-19 (AROMATIC), 19-20 (AROMATIC), 18-21 (SINGLE), 16-22 (SINGLE), 2-23 (SINGLE), 24-25 (DOUBLE), 24-26 (SINGLE), 24-27 (SINGLE), 5-0 (AROMATIC), 14-10 (AROMATIC), 20-15 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: C, 4: C, 5: C, 6: C, 7: O, 8: C, 9: C, 10: N, 11: C, 12: C, 13: N, 14: C, 15: C, 16: C, 17: C, 18: C, 19: C, 20: C, 21: Cl, 22: Cl, 23: Cl, 24: N, 25: O, 26: O, 27: O",Non-symmetric,Planar,444.702,1334.106,No,-1.66533453693773E-16,-85.6083399669891,1416,1,0,0
CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C.C1=CC=C(C=C1)S(=O)(=O)O,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21.O=S(=O)(O)c1ccccc1,C27H32N2O4S3,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 6-7 (SINGLE), 7-8 (SINGLE), 8-9 (SINGLE), 9-10 (SINGLE), 10-11 (AROMATIC), 11-12 (AROMATIC), 12-13 (AROMATIC), 13-14 (AROMATIC), 14-15 (AROMATIC), 15-16 (SINGLE), 16-17 (SINGLE), 17-18 (AROMATIC), 18-19 (AROMATIC), 19-20 (AROMATIC), 20-21 (AROMATIC), 21-22 (AROMATIC), 20-23 (SINGLE), 23-24 (DOUBLE), 23-25 (SINGLE), 26-27 (AROMATIC), 27-28 (AROMATIC), 28-29 (AROMATIC), 29-30 (AROMATIC), 30-31 (AROMATIC), 29-32 (SINGLE), 32-33 (DOUBLE), 32-34 (DOUBLE), 32-35 (SINGLE), 6-1 (SINGLE), 31-26 (AROMATIC), 18-9 (SINGLE), 15-10 (AROMATIC), 22-17 (AROMATIC)","Alkane, Aromatic","0: C, 1: N, 2: C, 3: C, 4: C, 5: C, 6: C, 7: C, 8: C, 9: N, 10: C, 11: C, 12: C, 13: C, 14: C, 15: C, 16: S, 17: C, 18: C, 19: C, 20: C, 21: C, 22: C, 23: S, 24: O, 25: C, 26: C, 27: C, 28: C, 29: C, 30: C, 31: C, 32: S, 33: O, 34: O, 35: O",Non-symmetric,Non-Planar,544.764,2723.82,No,1.11022302462516E-16,-88.2517934371581,1769,0,0,0
CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,C21H28ClNO3,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 6-7 (SINGLE), 7-8 (SINGLE), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 11-12 (AROMATIC), 12-13 (AROMATIC), 13-14 (SINGLE), 14-15 (DOUBLE), 14-16 (SINGLE), 16-17 (SINGLE), 17-18 (SINGLE), 18-19 (AROMATIC), 19-20 (AROMATIC), 20-21 (AROMATIC), 21-22 (AROMATIC), 22-23 (AROMATIC), 5-24 (SINGLE), 13-8 (AROMATIC), 23-18 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: N, 4: C, 5: C, 6: C, 7: O, 8: C, 9: C, 10: C, 11: C, 12: C, 13: C, 14: C, 15: O, 16: C, 17: C, 18: C, 19: C, 20: C, 21: C, 22: C, 23: C, 24: O, 25: Cl",Non-symmetric,Planar,377.912,755.824,No,-1.94289029309402E-16,-87.2986303689748,472,0,0,0
CC(C(C1=C(C=CC(=C1)OC)OC)O)N.Cl,COc1ccc(OC)c(C(O)C(C)N)c1.Cl,C11H18ClNO3,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (AROMATIC), 4-5 (AROMATIC), 5-6 (AROMATIC), 6-7 (AROMATIC), 7-8 (AROMATIC), 7-9 (SINGLE), 9-10 (SINGLE), 4-11 (SINGLE), 11-12 (SINGLE), 2-13 (SINGLE), 1-14 (SINGLE), 8-3 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: C, 4: C, 5: C, 6: C, 7: C, 8: C, 9: O, 10: C, 11: O, 12: C, 13: O, 14: N, 15: Cl",Non-symmetric,Planar,247.722,247.722,No,4.44089209850063E-16,-80.6234407925013,472,0,1,0
C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O.C(C(CO)(CO)N)O,NC(CO)(CO)CO.O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,C19H24N2O6,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (AROMATIC), 3-4 (AROMATIC), 4-5 (AROMATIC), 5-6 (AROMATIC), 6-7 (SINGLE), 7-8 (DOUBLE), 7-9 (SINGLE), 9-10 (AROMATIC), 10-11 (AROMATIC), 11-12 (AROMATIC), 12-13 (AROMATIC), 13-14 (AROMATIC), 3-15 (SINGLE), 15-16 (SINGLE), 16-17 (DOUBLE), 16-18 (SINGLE), 19-20 (SINGLE), 20-21 (SINGLE), 21-22 (SINGLE), 20-23 (SINGLE), 23-24 (SINGLE), 20-25 (SINGLE), 19-26 (SINGLE), 15-0 (SINGLE), 6-2 (AROMATIC), 14-9 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: N, 3: C, 4: C, 5: C, 6: C, 7: C, 8: O, 9: C, 10: C, 11: C, 12: C, 13: C, 14: C, 15: C, 16: C, 17: O, 18: O, 19: C, 20: C, 21: C, 22: O, 23: C, 24: O, 25: N, 26: O",Non-symmetric,Non-Planar,376.409,1129.227,No,6.66133814775094E-16,-74.495827676809,944,0,1,0
C[N+](C)(C)CC(=O)O.[Cl-],C[N+](C)(C)CC(=O)O.[Cl-],C5H12ClNO2,"0-1 (SINGLE), 1-2 (SINGLE), 1-3 (SINGLE), 1-4 (SINGLE), 4-5 (SINGLE), 5-6 (DOUBLE), 5-7 (SINGLE)",Alkane,"0: C, 1: N, 2: C, 3: C, 4: C, 5: C, 6: O, 7: O, 8: Cl",Symmetric,Planar,153.609,0,No,5.55111512312578E-16,-79.1678872982703,472,0,0,0
C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2.[Ca+2],C20H21CaN7O7,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (AROMATIC), 4-5 (SINGLE), 4-6 (AROMATIC), 6-7 (AROMATIC), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (DOUBLE), 7-11 (SINGLE), 2-12 (SINGLE), 12-13 (DOUBLE), 1-14 (SINGLE), 14-15 (SINGLE), 15-16 (SINGLE), 16-17 (AROMATIC), 17-18 (AROMATIC), 18-19 (AROMATIC), 19-20 (AROMATIC), 20-21 (AROMATIC), 19-22 (SINGLE), 22-23 (DOUBLE), 22-24 (SINGLE), 24-25 (SINGLE), 25-26 (SINGLE), 26-27 (SINGLE), 27-28 (SINGLE), 28-29 (DOUBLE), 28-30 (SINGLE), 25-31 (SINGLE), 31-32 (DOUBLE), 31-33 (SINGLE), 5-0 (SINGLE), 9-3 (AROMATIC), 21-16 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: N, 3: C, 4: C, 5: N, 6: N, 7: C, 8: N, 9: C, 10: O, 11: N, 12: C, 13: O, 14: C, 15: N, 16: C, 17: C, 18: C, 19: C, 20: C, 21: C, 22: C, 23: O, 24: N, 25: C, 26: C, 27: C, 28: C, 29: O, 30: O, 31: C, 32: O, 33: O, 34: Ca",Non-symmetric,Non-Planar,511.508,1534.524,No,-1.66533453693773E-16,-78.1039592733643,3304,0,1,0
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,C21H26O2,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 6-7 (SINGLE), 7-8 (SINGLE), 8-9 (SINGLE), 9-10 (SINGLE), 10-11 (TRIPLE), 9-12 (SINGLE), 5-13 (SINGLE), 13-14 (SINGLE), 14-15 (SINGLE), 15-16 (AROMATIC), 16-17 (AROMATIC), 17-18 (AROMATIC), 18-19 (AROMATIC), 19-20 (AROMATIC), 19-21 (SINGLE), 21-22 (SINGLE), 6-1 (SINGLE), 9-1 (SINGLE), 16-4 (SINGLE), 20-15 (AROMATIC)","Alkane, Alkyne, Aromatic","0: C, 1: C, 2: C, 3: C, 4: C, 5: C, 6: C, 7: C, 8: C, 9: C, 10: C, 11: C, 12: O, 13: C, 14: C, 15: C, 16: C, 17: C, 18: C, 19: C, 20: C, 21: O, 22: C",Non-symmetric,Non-Planar,310.437,1241.748,No,-2.4980018054066E-16,-89.6919503796261,0,0,0,0
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,CNCCC=C1c2ccccc2CCc2ccccc21.Cl,C19H22ClN,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (DOUBLE), 5-6 (SINGLE), 6-7 (AROMATIC), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 11-12 (SINGLE), 12-13 (SINGLE), 13-14 (SINGLE), 14-15 (AROMATIC), 15-16 (AROMATIC), 16-17 (AROMATIC), 17-18 (AROMATIC), 18-19 (AROMATIC), 19-5 (SINGLE), 11-6 (AROMATIC), 19-14 (AROMATIC)","Alkane, Alkene, Aromatic","0: C, 1: N, 2: C, 3: C, 4: C, 5: C, 6: C, 7: C, 8: C, 9: C, 10: C, 11: C, 12: C, 13: C, 14: C, 15: C, 16: C, 17: C, 18: C, 19: C, 20: Cl",Non-symmetric,Non-Planar,299.845,899.535,No,-5.55111512312578E-17,-100,472,0,0,0
CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,Cc1cc(C(=O)NNCc2ccccc2)no1,C12H13N3O2,"0-1 (SINGLE), 1-2 (AROMATIC), 2-3 (AROMATIC), 3-4 (AROMATIC), 4-5 (AROMATIC), 3-6 (SINGLE), 6-7 (DOUBLE), 6-8 (SINGLE), 8-9 (SINGLE), 9-10 (SINGLE), 10-11 (SINGLE), 11-12 (AROMATIC), 12-13 (AROMATIC), 13-14 (AROMATIC), 14-15 (AROMATIC), 15-16 (AROMATIC), 5-1 (AROMATIC), 16-11 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: C, 4: N, 5: O, 6: C, 7: O, 8: N, 9: N, 10: C, 11: C, 12: C, 13: C, 14: C, 15: C, 16: C",Non-symmetric,Planar,231.255,462.51,No,-4.02455846426619E-16,-86.162461352187,1416,0,0,0
C1[C@@H]2[C@@H](C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,NC1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,C20H15F3N4O3,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 2-5 (SINGLE), 5-6 (SINGLE), 6-7 (SINGLE), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 11-12 (DOUBLE), 11-13 (AROMATIC), 13-14 (AROMATIC), 14-15 (AROMATIC), 15-16 (AROMATIC), 16-17 (AROMATIC), 15-18 (SINGLE), 18-19 (AROMATIC), 19-20 (AROMATIC), 20-21 (AROMATIC), 21-22 (AROMATIC), 22-23 (AROMATIC), 21-24 (SINGLE), 19-25 (SINGLE), 13-26 (SINGLE), 26-27 (DOUBLE), 26-28 (SINGLE), 8-29 (SINGLE), 6-0 (SINGLE), 3-1 (SINGLE), 17-7 (AROMATIC), 16-10 (AROMATIC), 23-18 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: C, 4: N, 5: C, 6: N, 7: C, 8: C, 9: C, 10: C, 11: C, 12: O, 13: C, 14: C, 15: N, 16: C, 17: N, 18: C, 19: C, 20: C, 21: C, 22: C, 23: C, 24: F, 25: F, 26: C, 27: O, 28: O, 29: F",Non-symmetric,Non-Planar,416.359,2081.795,No,0,-88.4714873462565,1888,0,1,0
C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,C19H20FNO3,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 6-7 (AROMATIC), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 9-12 (SINGLE), 4-13 (SINGLE), 13-14 (SINGLE), 14-15 (SINGLE), 15-16 (AROMATIC), 16-17 (AROMATIC), 17-18 (AROMATIC), 18-19 (AROMATIC), 19-20 (AROMATIC), 18-21 (SINGLE), 21-22 (SINGLE), 22-23 (SINGLE), 5-0 (SINGLE), 11-6 (AROMATIC), 20-15 (AROMATIC), 23-17 (SINGLE)","Alkane, Aromatic","0: C, 1: C, 2: N, 3: C, 4: C, 5: C, 6: C, 7: C, 8: C, 9: C, 10: C, 11: C, 12: F, 13: C, 14: O, 15: C, 16: C, 17: C, 18: C, 19: C, 20: C, 21: O, 22: C, 23: O",Non-symmetric,Non-Planar,329.371,1317.484,No,-1.66533453693773E-16,-85.4267679911103,472,0,0,0
CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,C20H22N8O5,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (AROMATIC), 4-5 (AROMATIC), 5-6 (AROMATIC), 6-7 (AROMATIC), 7-8 (AROMATIC), 7-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 11-12 (AROMATIC), 11-13 (SINGLE), 9-14 (SINGLE), 1-15 (SINGLE), 15-16 (AROMATIC), 16-17 (AROMATIC), 17-18 (AROMATIC), 18-19 (AROMATIC), 19-20 (AROMATIC), 18-21 (SINGLE), 21-22 (DOUBLE), 21-23 (SINGLE), 23-24 (SINGLE), 24-25 (SINGLE), 25-26 (SINGLE), 26-27 (SINGLE), 27-28 (DOUBLE), 27-29 (SINGLE), 24-30 (SINGLE), 30-31 (DOUBLE), 30-32 (SINGLE), 8-3 (AROMATIC), 12-6 (AROMATIC), 20-15 (AROMATIC)","Alkane, Aromatic","0: C, 1: N, 2: C, 3: C, 4: C, 5: N, 6: C, 7: C, 8: N, 9: C, 10: N, 11: C, 12: N, 13: N, 14: N, 15: C, 16: C, 17: C, 18: C, 19: C, 20: C, 21: C, 22: O, 23: N, 24: C, 25: C, 26: C, 27: C, 28: O, 29: O, 30: C, 31: O, 32: O",Non-symmetric,Planar,454.447,1363.341,No,1.33226762955019E-15,-82.3961870141073,3776,0,2,0
C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,C29H32O13,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 5-7 (SINGLE), 7-8 (SINGLE), 8-9 (SINGLE), 9-10 (SINGLE), 9-11 (SINGLE), 11-12 (SINGLE), 12-13 (SINGLE), 13-14 (SINGLE), 14-15 (SINGLE), 15-16 (SINGLE), 16-17 (DOUBLE), 16-18 (SINGLE), 18-19 (SINGLE), 19-20 (SINGLE), 20-21 (AROMATIC), 21-22 (AROMATIC), 22-23 (AROMATIC), 23-24 (AROMATIC), 24-25 (AROMATIC), 23-26 (SINGLE), 26-27 (SINGLE), 27-28 (SINGLE), 19-29 (SINGLE), 29-30 (AROMATIC), 30-31 (AROMATIC), 31-32 (AROMATIC), 32-33 (AROMATIC), 33-34 (AROMATIC), 33-35 (SINGLE), 35-36 (SINGLE), 32-37 (SINGLE), 31-38 (SINGLE), 38-39 (SINGLE), 8-40 (SINGLE), 7-41 (SINGLE), 6-1 (SINGLE), 10-4 (SINGLE), 25-12 (SINGLE), 18-13 (SINGLE), 25-20 (AROMATIC), 28-22 (SINGLE), 34-29 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: O, 3: C, 4: C, 5: C, 6: O, 7: C, 8: C, 9: C, 10: O, 11: O, 12: C, 13: C, 14: C, 15: O, 16: C, 17: O, 18: C, 19: C, 20: C, 21: C, 22: C, 23: C, 24: C, 25: C, 26: O, 27: C, 28: O, 29: C, 30: C, 31: C, 32: C, 33: C, 34: C, 35: O, 36: C, 37: O, 38: O, 39: C, 40: O, 41: O",Non-symmetric,Non-Planar,588.562000000001,4119.934,No,3.05311331771918E-16,-64.6596280425852,0,0,0,0
C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,C12H22O11,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 5-7 (SINGLE), 7-8 (SINGLE), 8-9 (SINGLE), 9-10 (SINGLE), 10-11 (SINGLE), 11-12 (SINGLE), 12-13 (SINGLE), 13-14 (SINGLE), 12-15 (SINGLE), 11-16 (SINGLE), 9-17 (SINGLE), 17-18 (SINGLE), 4-19 (SINGLE), 3-20 (SINGLE), 2-21 (SINGLE), 0-22 (SINGLE), 6-1 (SINGLE), 13-8 (SINGLE)",Alkane,"0: C, 1: C, 2: C, 3: C, 4: C, 5: C, 6: O, 7: O, 8: C, 9: C, 10: O, 11: C, 12: C, 13: C, 14: O, 15: O, 16: O, 17: C, 18: O, 19: O, 20: O, 21: O, 22: O",Non-symmetric,Non-Planar,342.297,684.594,No,5.55111512312578E-16,-48.5826635933122,0,0,0,0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C22H29FO5,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 6-7 (SINGLE), 7-8 (DOUBLE), 8-9 (SINGLE), 9-10 (DOUBLE), 9-11 (SINGLE), 11-12 (DOUBLE), 12-13 (SINGLE), 13-14 (SINGLE), 14-15 (SINGLE), 15-16 (SINGLE), 16-17 (SINGLE), 17-18 (SINGLE), 18-19 (SINGLE), 19-20 (DOUBLE), 19-21 (SINGLE), 21-22 (SINGLE), 18-23 (SINGLE), 17-24 (SINGLE), 15-25 (SINGLE), 14-26 (SINGLE), 13-27 (SINGLE), 18-1 (SINGLE), 17-3 (SINGLE), 14-4 (SINGLE), 13-7 (SINGLE)","Alkane, Alkene","0: C, 1: C, 2: C, 3: C, 4: C, 5: C, 6: C, 7: C, 8: C, 9: C, 10: O, 11: C, 12: C, 13: C, 14: C, 15: C, 16: C, 17: C, 18: C, 19: C, 20: O, 21: C, 22: O, 23: O, 24: C, 25: O, 26: F, 27: C",Non-symmetric,Non-Planar,392.467,1569.868,No,-4.92661467177413E-16,-79.6161205910306,0,0,0,0
CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,C12H21NO8S,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 6-7 (SINGLE), 7-8 (SINGLE), 8-9 (SINGLE), 7-10 (SINGLE), 10-11 (SINGLE), 11-12 (SINGLE), 11-13 (SINGLE), 11-14 (SINGLE), 6-15 (SINGLE), 15-16 (SINGLE), 16-17 (SINGLE), 17-18 (DOUBLE), 17-19 (DOUBLE), 17-20 (SINGLE), 1-21 (SINGLE), 9-1 (SINGLE), 8-3 (SINGLE), 12-6 (SINGLE)",Alkane,"0: C, 1: C, 2: O, 3: C, 4: C, 5: O, 6: C, 7: C, 8: C, 9: O, 10: O, 11: C, 12: O, 13: C, 14: C, 15: C, 16: O, 17: S, 18: O, 19: O, 20: N, 21: C",Non-symmetric,Non-Planar,339.366,1018.098,No,-1.31838984174237E-16,-62.2826093362329,747,0,1,0
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C21H30O5,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (DOUBLE), 4-6 (SINGLE), 6-7 (DOUBLE), 7-8 (SINGLE), 8-9 (SINGLE), 9-10 (SINGLE), 10-11 (SINGLE), 11-12 (SINGLE), 12-13 (SINGLE), 13-14 (SINGLE), 14-15 (SINGLE), 15-16 (SINGLE), 16-17 (SINGLE), 17-18 (SINGLE), 18-19 (SINGLE), 19-20 (DOUBLE), 19-21 (SINGLE), 21-22 (SINGLE), 18-23 (SINGLE), 14-24 (SINGLE), 12-25 (SINGLE), 7-1 (SINGLE), 11-1 (SINGLE), 15-10 (SINGLE), 18-14 (SINGLE)","Alkane, Alkene","0: C, 1: C, 2: C, 3: C, 4: C, 5: O, 6: C, 7: C, 8: C, 9: C, 10: C, 11: C, 12: C, 13: C, 14: C, 15: C, 16: C, 17: C, 18: C, 19: C, 20: O, 21: C, 22: O, 23: O, 24: C, 25: O",Non-symmetric,Non-Planar,362.466,1449.864,No,3.05311331771918E-16,-77.9289643718307,0,0,0,0
CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O,COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1,C22H29N7O5,"0-1 (SINGLE), 1-2 (SINGLE), 1-3 (SINGLE), 3-4 (AROMATIC), 4-5 (AROMATIC), 5-6 (AROMATIC), 6-7 (AROMATIC), 7-8 (AROMATIC), 8-9 (AROMATIC), 9-10 (AROMATIC), 10-11 (AROMATIC), 11-12 (SINGLE), 12-13 (SINGLE), 13-14 (SINGLE), 14-15 (SINGLE), 15-16 (SINGLE), 15-17 (SINGLE), 17-18 (SINGLE), 14-19 (SINGLE), 19-20 (SINGLE), 20-21 (DOUBLE), 20-22 (SINGLE), 22-23 (SINGLE), 23-24 (SINGLE), 24-25 (AROMATIC), 25-26 (AROMATIC), 26-27 (AROMATIC), 27-28 (AROMATIC), 28-29 (AROMATIC), 27-30 (SINGLE), 30-31 (SINGLE), 22-32 (SINGLE), 13-33 (SINGLE), 8-3 (AROMATIC), 11-7 (AROMATIC), 16-12 (SINGLE), 29-24 (AROMATIC)","Alkane, Aromatic","0: C, 1: N, 2: C, 3: C, 4: N, 5: C, 6: N, 7: C, 8: C, 9: N, 10: C, 11: N, 12: C, 13: C, 14: C, 15: C, 16: O, 17: C, 18: O, 19: N, 20: C, 21: O, 22: C, 23: C, 24: C, 25: C, 26: C, 27: C, 28: C, 29: C, 30: O, 31: C, 32: N, 33: O",Non-symmetric,Non-Planar,471.518,1886.072,No,-2.4980018054066E-16,-83.0335215198572,3304,0,1,0
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,C27H30ClNO11,"0-1 (SINGLE), 1-2 (SINGLE), 2-3 (SINGLE), 3-4 (SINGLE), 4-5 (SINGLE), 5-6 (SINGLE), 5-7 (SINGLE), 7-8 (SINGLE), 8-9 (SINGLE), 9-10 (SINGLE), 10-11 (SINGLE), 11-12 (SINGLE), 12-13 (AROMATIC), 13-14 (AROMATIC), 14-15 (AROMATIC), 15-16 (AROMATIC), 16-17 (AROMATIC), 17-18 (SINGLE), 16-19 (SINGLE), 19-20 (DOUBLE), 19-21 (SINGLE), 21-22 (AROMATIC), 22-23 (SINGLE), 23-24 (DOUBLE), 22-25 (AROMATIC), 25-26 (AROMATIC), 26-27 (AROMATIC), 27-28 (AROMATIC), 25-29 (SINGLE), 29-30 (SINGLE), 14-31 (SINGLE), 10-32 (SINGLE), 32-33 (DOUBLE), 32-34 (SINGLE), 34-35 (SINGLE), 10-36 (SINGLE), 3-37 (SINGLE), 2-38 (SINGLE), 6-1 (SINGLE), 13-8 (SINGLE), 17-12 (AROMATIC), 23-15 (SINGLE), 28-21 (AROMATIC)","Alkane, Aromatic","0: C, 1: C, 2: C, 3: C, 4: C, 5: C, 6: O, 7: O, 8: C, 9: C, 10: C, 11: C, 12: C, 13: C, 14: C, 15: C, 16: C, 17: C, 18: O, 19: C, 20: O, 21: C, 22: C, 23: C, 24: O, 25: C, 26: C, 27: C, 28: C, 29: O, 30: C, 31: O, 32: C, 33: O, 34: C, 35: O, 36: O, 37: N, 38: O, 39: Cl",Non-symmetric,Non-Planar,579.986,2899.93,No,2.77555756156289E-16,-69.6544399347571,472,0,1,0
